dia,VIX,dia_fwd_25,VIX_fwd_25,VIX_change_pts,VIX_change_pct,PnL_fwd_pct_25,PnL_fwd_pts_25,tipo
2022-10-12,33.57,2023-02-17,20.02,-13.55,-40.36341971998809,-87.69,-34.2,DESASTRE
2022-08-31,25.87,2023-01-18,20.34,-5.530000000000001,-21.376111325860073,-194.42,-68.825,DESASTRE
2022-12-05,20.75,2023-05-03,18.34,-2.41,-11.614457831325302,-331.36,-125.75,DESASTRE
2024-12-27,15.95,2025-05-19,18.14,2.1900000000000013,13.73040752351098,-33.14,-11.7,DESASTRE
2022-11-30,20.58,2023-03-07,19.59,-0.9899999999999984,-4.81049562682215,-589.63,-55.425,DESASTRE
2023-03-07,19.59,2023-06-07,13.94,-5.65,-28.841245533435426,-59.82,-19.5,DESASTRE
2022-09-20,27.16,2023-01-30,19.94,-7.219999999999999,-26.583210603829155,-296.99,-118.35,DESASTRE
2022-09-01,25.56,2023-02-22,22.29,-3.2699999999999996,-12.793427230046946,-234.77,-59.75,DESASTRE
2025-01-06,16.04,2025-05-22,20.28,4.240000000000002,26.43391521197009,-47.93,-11.6,DESASTRE
2022-04-14,22.7,2022-08-24,22.82,0.120000000000001,0.5286343612334846,-31.0,-5.875,DESASTRE
2025-01-28,16.41,2025-06-04,17.61,1.1999999999999993,7.312614259597802,-62.56,-20.3,DESASTRE
2019-01-31,16.57,2019-06-03,18.86,2.289999999999999,13.820156910078449,-49.62,-25.2,DESASTRE
2022-09-13,27.27,2022-12-09,22.83,-4.440000000000001,-16.281628162816286,-53.27,-18.325,DESASTRE
2023-01-23,19.81,2023-05-19,16.81,-3.0,-15.143866733972741,-169.61,-17.3,DESASTRE
2023-03-07,19.59,2023-05-26,17.95,-1.6400000000000006,-8.371618172537012,-168.07,-23.95,DESASTRE
2025-02-10,15.81,2025-06-12,18.02,2.209999999999999,13.978494623655907,-59.72,-22.125,DESASTRE
2023-07-06,15.44,2023-11-21,13.35,-2.09,-13.536269430051812,-147.53,-11.95,DESASTRE
2022-08-24,22.82,2023-02-15,18.23,-4.59,-20.11393514460999,-176.48,-60.975,DESASTRE
2023-08-24,17.2,2024-01-03,14.04,-3.16,-18.372093023255815,-105.2,-18.2,DESASTRE
2023-09-08,13.84,2024-01-11,12.44,-1.4000000000000004,-10.115606936416189,-126.86,-26.45,DESASTRE
2024-06-27,12.24,2024-10-02,18.9,6.659999999999998,54.411764705882334,-950.0,-42.75,DESASTRE
2022-09-15,26.27,2022-12-13,22.55,-3.719999999999999,-14.160639512752185,-59.58,-9.95,DESASTRE
2024-12-17,15.87,2025-05-13,18.22,2.3499999999999996,14.807813484562066,-179.47,-28.625,DESASTRE
2021-12-20,22.87,2022-03-17,25.67,2.8000000000000007,12.243113248797552,-74.54,-24.15,DESASTRE
2022-09-14,26.16,2022-12-21,20.07,-6.09,-23.279816513761467,-74.12,-22.2,DESASTRE
2022-10-14,32.02,2023-01-03,22.9,-9.120000000000005,-28.48219862585885,-320.7,-29.825,DESASTRE
2024-11-22,15.24,2025-02-11,16.02,0.7799999999999994,5.118110236220468,-53.28,-17.85,DESASTRE
2022-12-13,22.55,2023-09-12,14.23,-8.32,-36.89578713968958,-127.61,-39.75,DESASTRE
2022-11-17,23.93,2023-02-17,20.02,-3.91,-16.339323025491016,-282.55,-81.375,DESASTRE
2022-11-02,25.86,2023-03-31,18.7,-7.16,-27.68754833720031,-377.42,-146.25,DESASTRE
2021-11-23,19.38,2022-02-08,21.44,2.0600000000000023,10.629514963880302,-91.11,-15.625,DESASTRE
2022-10-12,33.57,2023-01-11,21.09,-12.48,-37.17605004468275,-111.76,-25.65,DESASTRE
2022-08-30,26.21,2023-02-17,20.02,-6.190000000000001,-23.616940099198782,-348.93,-65.425,DESASTRE
2021-11-30,27.19,2022-02-22,28.81,1.6199999999999974,5.958072820890024,-53.19,-16.65,DESASTRE
2021-11-26,28.62,2022-02-14,28.33,-0.2900000000000027,-1.0132774283717774,-97.26,-23.975,DESASTRE
2022-09-30,31.62,2023-03-10,24.8,-6.82,-21.568627450980394,-216.49,-81.725,DESASTRE
2023-08-28,15.08,2024-01-03,14.04,-1.040000000000001,-6.896551724137937,-117.13,-19.15,DESASTRE
2025-01-31,16.43,2025-06-09,17.16,0.7300000000000004,4.4430919050517375,-94.81,-22.85,DESASTRE
2022-10-26,27.28,2023-01-10,20.58,-6.700000000000003,-24.560117302052795,-256.95,-65.65,DESASTRE
2023-02-03,18.33,2023-04-26,18.84,0.5100000000000016,2.782324058919812,-31.03,-9.9,DESASTRE
2023-02-22,22.29,2023-06-08,13.65,-8.639999999999999,-38.761776581426645,-66.22,-24.7,DESASTRE
2022-10-12,33.57,2023-02-13,20.34,-13.23,-39.41018766756032,-89.55,-34.7,DESASTRE
2021-12-16,20.57,2022-03-25,20.81,0.23999999999999844,1.1667476908118544,-32.93,-12.925,DESASTRE
2024-12-10,14.18,2025-03-04,23.51,9.330000000000002,65.79689703808182,-105.51,-13.875,DESASTRE
2024-12-24,14.27,2025-03-13,24.66,10.39,72.81009110021024,-25.63,-2.525,DESASTRE
2024-07-08,12.37,2024-10-07,22.64,10.270000000000001,83.02344381568312,-1413.64,-31.1,DESASTRE
2024-04-10,15.8,2024-08-02,23.39,7.59,48.0379746835443,-153.47,-48.65,DESASTRE
2023-08-24,17.2,2023-11-09,15.29,-1.9100000000000001,-11.104651162790699,-184.85,-21.35,DESASTRE
2023-01-30,19.94,2023-04-26,18.84,-1.1000000000000014,-5.516549648946848,-63.03,-10.4,DESASTRE
2022-11-28,22.21,2023-02-15,18.23,-3.9800000000000004,-17.919855920756415,-453.11,-80.2,DESASTRE
2022-12-12,25.0,2023-04-17,16.95,-8.05,-32.2,-385.92,-94.55,DESASTRE
2024-11-25,14.6,2025-04-29,24.17,9.570000000000002,65.54794520547946,-33.37,-8.475,DESASTRE
2023-02-17,20.02,2023-06-07,13.94,-6.08,-30.369630369630368,-71.77,-28.6,DESASTRE
2024-04-17,18.21,2024-08-08,23.79,5.579999999999998,30.64250411861613,-296.72,-49.7,DESASTRE
2022-09-15,26.27,2023-07-14,13.34,-12.93,-49.21964217738866,-96.25,-34.65,DESASTRE
2025-02-20,15.66,2025-07-02,16.64,0.9800000000000004,6.257982120051088,-57.89,-22.75,DESASTRE
2024-12-24,14.27,2025-05-16,17.24,2.969999999999999,20.812894183601955,-123.33,-26.825,DESASTRE
2024-12-26,14.73,2025-05-16,17.24,2.509999999999998,17.04005431093006,-50.44,-20.125,DESASTRE
2019-02-04,15.73,2019-06-03,18.86,3.129999999999999,19.898283534647167,-398.52,-26.9,DESASTRE
2025-02-19,15.27,2025-07-02,16.64,1.370000000000001,8.971840209561238,-147.9,-26.4,DESASTRE
2021-12-16,20.57,2022-03-04,31.98,11.41,55.469129800680605,-44.68,-11.75,DESASTRE
2023-02-08,19.63,2023-04-28,15.78,-3.8499999999999996,-19.612837493632195,-224.86,-19.9,DESASTRE
2023-08-09,15.96,2023-12-20,13.67,-2.290000000000001,-14.348370927318301,-191.34,-12.15,DESASTRE
2021-12-14,21.89,2022-03-24,21.67,-0.21999999999999886,-1.0050251256281355,-42.93,-16.4,DESASTRE
2022-12-09,22.83,2023-04-17,16.95,-5.879999999999999,-25.755584756898813,-334.49,-91.65,DESASTRE
2021-12-20,22.87,2022-04-01,19.63,-3.240000000000002,-14.167031045037174,-42.51,-10.5,DESASTRE
2023-08-11,14.84,2023-12-22,13.03,-1.8100000000000005,-12.196765498652294,-71.73,-13.7,DESASTRE
2021-12-14,21.89,2022-03-02,30.74,8.849999999999998,40.42941982640474,-50.79,-12.85,DESASTRE
2023-10-16,17.21,2024-01-16,13.84,-3.370000000000001,-19.581638582219647,-72.26,-5.6,DESASTRE
2022-11-29,21.89,2023-02-15,18.23,-3.66,-16.719963453631795,-440.34,-78.6,DESASTRE
2021-12-20,22.87,2022-03-07,36.45,13.580000000000002,59.379099256668134,-106.2,-27.4,DESASTRE
2023-09-14,12.82,2024-01-16,13.84,1.0199999999999996,7.956318252730106,-221.51,-38.1,DESASTRE
2022-03-07,36.45,2022-06-06,25.07,-11.380000000000003,-31.220850480109746,-43.78,-14.775,DESASTRE
2023-08-23,15.98,2023-11-08,14.45,-1.5300000000000011,-9.574468085106389,-267.93,-24.65,DESASTRE
2024-06-27,12.24,2024-09-10,19.08,6.839999999999998,55.88235294117645,-223.81,-35.25,DESASTRE
2022-08-30,26.21,2023-01-17,19.36,-6.850000000000001,-26.135062953071355,-177.03,-56.65,DESASTRE
2024-10-17,19.11,2025-08-05,17.85,-1.259999999999998,-6.593406593406584,-45.28,-8.15,DESASTRE
2023-09-01,13.09,2024-01-09,12.76,-0.33000000000000007,-2.521008403361345,-77.98,-25.5,DESASTRE
2024-11-27,14.1,2025-05-01,24.6,10.500000000000002,74.468085106383,-65.58,-17.05,DESASTRE
2022-05-03,29.25,2022-08-03,21.95,-7.300000000000001,-24.95726495726496,-44.81,-12.075,DESASTRE
2024-11-22,15.24,2025-02-14,14.77,-0.47000000000000064,-3.08398950131234,-75.13,-7.25,DESASTRE
2019-11-11,12.69,2020-03-05,39.62,26.93,212.21434200157603,-224.2,-24.55,DESASTRE
2024-10-28,19.8,2025-01-10,19.54,-0.26000000000000156,-1.313131313131321,-29.5,-6.55,DESASTRE
2022-08-11,20.2,2023-04-17,16.95,-3.25,-16.08910891089109,-261.69,-85.05,DESASTRE
2024-11-20,17.16,2025-04-28,25.15,7.989999999999998,46.56177156177155,-44.9,-13.65,DESASTRE
2022-09-13,27.27,2023-02-27,20.95,-6.32,-23.17565089842318,-2102.7,-77.8,DESASTRE
2023-02-08,19.63,2023-05-19,16.81,-2.8200000000000003,-14.365766683647479,-146.61,-28.15,DESASTRE
2024-06-24,13.33,2024-09-06,22.38,9.049999999999999,67.8919729932483,-637.86,-32.85,DESASTRE
2022-10-20,29.98,2023-01-23,19.81,-10.170000000000002,-33.92261507671782,-576.63,-101.775,DESASTRE
2024-04-22,16.94,2024-08-20,15.88,-1.0600000000000005,-6.257378984651714,-26.83,-5.85,DESASTRE
2023-02-06,19.43,2023-06-05,14.73,-4.699999999999999,-24.189397838394232,-44.39,-13.85,DESASTRE
2022-07-20,23.88,2023-03-31,18.7,-5.18,-21.691792294807367,-134.07,-42.5,DESASTRE
2023-01-23,19.81,2023-05-09,17.71,-2.099999999999998,-10.600706713780909,-107.35,-31.4,DESASTRE
2022-09-20,27.16,2022-12-05,20.75,-6.41,-23.600883652430042,-33.16,-9.3,DESASTRE
2024-11-20,17.16,2025-02-20,15.66,-1.5,-8.741258741258742,-31.25,-4.0,DESASTRE
2022-09-08,23.61,2023-01-23,19.81,-3.8000000000000007,-16.09487505294367,-251.29,-77.775,DESASTRE
2025-02-04,17.21,2025-06-23,19.83,2.6199999999999974,15.223707147007538,-109.7,-38.175,DESASTRE
2024-11-25,14.6,2025-03-27,18.69,4.090000000000002,28.013698630136997,-39.5,-12.125,DESASTRE
2023-01-23,19.81,2023-04-06,18.4,-1.4100000000000001,-7.11761736496719,-91.24,-15.1,DESASTRE
2022-10-14,32.02,2023-02-15,18.23,-13.790000000000003,-43.06683322923173,-290.31,-46.45,DESASTRE
2022-05-04,25.42,2022-08-03,21.95,-3.4700000000000024,-13.650668764752172,-23.08,-4.65,DESASTRE
2022-10-20,29.98,2023-02-17,20.02,-9.96,-33.22214809873249,-357.84,-106.1,DESASTRE
2022-09-01,25.56,2023-01-19,20.52,-5.039999999999999,-19.718309859154928,-609.56,-76.5,DESASTRE
2020-08-28,22.96,2020-11-10,24.8,1.8399999999999999,8.013937282229964,-106.4,-15.8,DESASTRE
2022-08-24,22.82,2023-01-12,18.83,-3.990000000000002,-17.484662576687125,-171.13,-44.75,DESASTRE
2022-10-12,33.57,2023-01-17,19.36,-14.21,-42.32946082812035,-151.12,-27.05,DESASTRE
2022-10-14,32.02,2023-01-19,20.52,-11.500000000000004,-35.915053091817626,-475.63,-65.875,DESASTRE
2022-12-21,20.07,2023-06-05,14.73,-5.34,-26.606875934230196,-223.18,-78.0,DESASTRE
2023-07-06,15.44,2023-12-13,12.19,-3.25,-21.04922279792746,-22.65,-6.4,DESASTRE
2025-01-06,16.04,2025-03-27,18.69,2.650000000000002,16.521197007481312,-69.3,-10.95,DESASTRE
2021-11-04,15.44,2022-01-26,31.96,16.520000000000003,106.99481865284977,-63.13,-5.05,DESASTRE
2021-11-15,16.49,2022-02-02,22.09,5.600000000000001,33.959975742874484,-70.78,-10.475,DESASTRE
2024-11-27,14.1,2025-02-19,15.27,1.17,8.297872340425531,-101.83,-11.15,DESASTRE
2022-03-04,31.98,2022-06-06,25.07,-6.91,-21.607254534083804,-48.57,-16.1,DESASTRE
2022-08-15,19.95,2023-02-08,19.63,-0.3200000000000003,-1.604010025062658,-196.02,-75.175,DESASTRE
2022-03-28,19.63,2022-08-24,22.82,3.1900000000000013,16.250636780438114,-22.67,-6.825,DESASTRE
2024-11-22,15.24,2025-02-14,14.77,-0.47000000000000064,-3.08398950131234,-96.98,-12.85,DESASTRE
2024-10-24,19.08,2025-03-07,23.37,4.290000000000003,22.484276729559767,-20.34,-5.4,DESASTRE
2024-04-03,14.33,2024-06-24,13.33,-1.0,-6.978367062107467,-82.21,-10.4,DESASTRE
2019-11-13,13.0,2020-03-11,53.9,40.9,314.6153846153846,-52.2,-8.9,DESASTRE
2022-01-26,31.96,2022-05-03,29.25,-2.710000000000001,-8.479349186483107,-46.04,-13.675,DESASTRE
2024-12-24,14.27,2025-03-13,24.66,10.39,72.81009110021024,-64.91,-5.225,DESASTRE
2022-01-19,23.85,2022-04-14,22.7,-1.1500000000000021,-4.82180293501049,-49.66,-14.675,DESASTRE
2024-06-14,12.66,2024-09-27,16.96,4.300000000000001,33.9652448657188,-149.07,-32.2,DESASTRE
2023-07-31,13.63,2023-12-14,12.48,-1.1500000000000004,-8.43727072633896,-1189.13,-27.35,DESASTRE
2024-12-12,13.92,2025-03-27,18.69,4.770000000000001,34.267241379310356,-110.06,-18.05,DESASTRE
2024-12-16,14.69,2025-03-07,23.37,8.680000000000001,59.08781484002724,-163.53,-17.825,DESASTRE
2022-10-26,27.28,2023-01-10,20.58,-6.700000000000003,-24.560117302052795,-229.2,-75.75,DESASTRE
2022-02-14,28.33,2022-05-03,29.25,0.9200000000000017,3.247440875397112,-41.77,-10.15,DESASTRE
2023-08-18,17.3,2024-01-11,12.44,-4.860000000000001,-28.092485549132956,-75.53,-17.9,DESASTRE
2022-06-15,29.62,2023-05-16,17.99,-11.630000000000003,-39.26401080351115,-319.83,-77.4,DESASTRE
2022-09-23,29.92,2022-12-28,22.14,-7.780000000000001,-26.00267379679145,-64.24,-16.35,DESASTRE
2025-01-16,16.6,2025-06-11,17.26,0.6600000000000001,3.975903614457832,-76.84,-20.4,DESASTRE
2024-10-07,22.64,2025-03-26,18.33,-4.310000000000002,-19.037102473498244,-79.87,-17.85,DESASTRE
2023-02-27,20.95,2023-06-12,15.01,-5.9399999999999995,-28.35322195704057,-49.01,-17.25,DESASTRE
2024-11-22,15.24,2025-02-14,14.77,-0.47000000000000064,-3.08398950131234,-48.41,-10.65,DESASTRE
2023-01-24,19.2,2023-04-24,16.89,-2.3099999999999987,-12.031249999999993,-65.74,-11.8,DESASTRE
2023-12-20,13.67,2024-09-12,17.07,3.4000000000000004,24.871982443306514,-63.24,-23.4,DESASTRE
2024-12-10,14.18,2025-03-26,18.33,4.149999999999999,29.26657263751762,-41.18,-14.35,DESASTRE
2022-09-20,27.16,2022-12-30,21.67,-5.489999999999998,-20.213549337260673,-101.39,-34.625,DESASTRE
2024-06-24,13.33,2024-09-06,22.38,9.049999999999999,67.8919729932483,-183.48,-31.65,DESASTRE
2022-03-10,30.23,2022-06-01,25.69,-4.539999999999999,-15.018193847171682,-54.14,-20.275,DESASTRE
2023-02-17,20.02,2023-06-13,14.61,-5.41,-27.022977022977024,-65.96,-23.35,DESASTRE
2024-10-15,20.64,2025-01-15,16.12,-4.52,-21.89922480620155,-28.97,-4.2,DESASTRE
2023-09-29,17.52,2023-12-12,12.07,-5.449999999999999,-31.107305936073054,-61.39,-4.85,DESASTRE
2023-02-27,20.95,2023-05-22,17.21,-3.7399999999999984,-17.85202863961813,-81.9,-27.6,DESASTRE
2023-08-18,17.3,2023-11-14,14.16,-3.1400000000000006,-18.15028901734104,-179.19,-40.05,DESASTRE
2022-01-18,22.79,2022-04-04,18.57,-4.219999999999999,-18.516893374286962,-35.83,-9.8,DESASTRE
2023-02-06,19.43,2023-05-09,17.71,-1.7199999999999989,-8.852290272774056,-95.42,-24.475,DESASTRE
2023-02-15,18.23,2023-05-03,18.34,0.10999999999999943,0.6034009873834307,-299.12,-33.8,DESASTRE
2023-10-11,16.09,2024-01-16,13.84,-2.25,-13.983840894965818,-79.34,-9.6,DESASTRE
2022-12-12,25.0,2023-03-03,18.49,-6.510000000000002,-26.040000000000006,-286.45,-58.15,DESASTRE
2024-11-22,15.24,2025-02-14,14.77,-0.47000000000000064,-3.08398950131234,-69.18,-10.1,DESASTRE
2024-10-28,19.8,2025-03-07,23.37,3.5700000000000003,18.03030303030303,-26.9,-6.55,DESASTRE
2025-01-30,15.84,2025-05-16,17.24,1.3999999999999986,8.83838383838383,-37.44,-11.175,DESASTRE
2024-03-20,13.04,2024-08-01,18.59,5.550000000000001,42.56134969325154,-50.0,-19.15,DESASTRE
2022-05-04,25.42,2022-09-06,26.91,1.4899999999999984,5.8615263571990495,-33.2,-8.45,DESASTRE
2024-06-20,13.28,2024-10-07,22.64,9.360000000000001,70.48192771084338,-176.57,-25.25,DESASTRE
2025-02-04,17.21,2025-05-19,18.14,0.9299999999999997,5.403834979662984,-26.06,-7.4,DESASTRE
2021-12-31,17.22,2022-03-25,20.81,3.59,20.847851335656216,-46.57,-12.225,DESASTRE
2023-02-17,20.02,2023-05-10,16.94,-3.0799999999999983,-15.384615384615378,-170.94,-38.375,DESASTRE
2024-10-18,18.03,2025-01-03,16.13,-1.9000000000000021,-10.537992235163628,-114.47,-10.875,DESASTRE
2021-12-30,17.33,2022-04-04,18.57,1.240000000000002,7.155222158107341,-32.3,-6.8,DESASTRE
2025-01-02,17.93,2025-05-01,24.6,6.670000000000002,37.20022308979365,-39.07,-13.05,DESASTRE
2021-12-16,20.57,2022-03-17,25.67,5.100000000000001,24.79338842975207,-32.96,-11.65,DESASTRE
2021-11-30,27.19,2022-03-07,36.45,9.260000000000002,34.056638470025746,-65.95,-22.85,DESASTRE
2021-11-23,19.38,2022-02-08,21.44,2.0600000000000023,10.629514963880302,-63.96,-18.325,DESASTRE
2024-06-14,12.66,2024-10-04,19.21,6.550000000000001,51.73775671406003,-100.0,-22.55,DESASTRE
2023-08-11,14.84,2024-02-08,12.79,-2.0500000000000007,-13.814016172506744,-25.77,-7.55,DESASTRE
2024-03-27,12.78,2024-06-20,13.28,0.5,3.912363067292645,-62.21,-20.0,DESASTRE
2023-02-13,20.34,2023-06-08,13.65,-6.6899999999999995,-32.89085545722713,-112.13,-36.05,DESASTRE
2022-08-08,21.29,2023-02-03,18.33,-2.960000000000001,-13.903240958196342,-325.94,-90.775,DESASTRE
2022-08-08,21.29,2022-12-30,21.67,0.38000000000000256,1.7848755284171094,-33.76,-8.625,DESASTRE
2022-11-02,25.86,2023-04-14,17.07,-8.79,-33.990719257540604,-893.94,-143.925,DESASTRE
2021-12-20,22.87,2022-03-17,25.67,2.8000000000000007,12.243113248797552,-127.84,-33.75,DESASTRE
2021-11-15,16.49,2022-02-07,22.86,6.370000000000001,38.629472407519714,-26.85,-6.725,DESASTRE
2024-11-22,15.24,2025-03-26,18.33,3.089999999999998,20.27559055118109,-105.31,-30.75,DESASTRE
2023-01-10,20.58,2023-05-03,18.34,-2.2399999999999984,-10.884353741496591,-270.93,-61.5,DESASTRE
2022-12-21,20.07,2023-03-10,24.8,4.73,23.567513702042852,-3705.88,-63.0,DESASTRE
2024-03-18,14.33,2024-08-08,23.79,9.459999999999999,66.01535240753662,-800.0,-30.0,DESASTRE
2025-01-03,16.13,2025-05-01,24.6,8.470000000000002,52.51084934903908,-36.82,-12.5,DESASTRE
2025-01-24,14.85,2025-05-13,18.22,3.369999999999999,22.69360269360269,-20.81,-8.2,DESASTRE
2022-11-29,21.89,2023-04-06,18.4,-3.490000000000002,-15.943353129282785,-384.09,-109.85,DESASTRE
2024-06-25,12.84,2024-09-09,19.45,6.609999999999999,51.47975077881619,-219.88,-35.4,DESASTRE
2023-01-03,22.9,2023-04-28,15.78,-7.119999999999999,-31.091703056768555,-242.64,-56.9,DESASTRE
2022-06-24,27.23,2023-05-22,17.21,-10.02,-36.79764965112008,-151.03,-51.125,DESASTRE
2024-06-20,13.28,2024-09-18,18.23,4.950000000000001,37.27409638554218,-291.28,-46.75,DESASTRE
2022-10-20,29.98,2023-01-30,19.94,-10.04,-33.48899266177451,-325.85,-119.75,DESASTRE
2022-10-12,33.57,2023-01-11,21.09,-12.48,-37.17605004468275,-112.53,-22.45,DESASTRE
2023-12-18,12.56,2024-09-11,17.69,5.130000000000001,40.84394904458599,-151.43,-47.55,DESASTRE
2024-04-09,14.98,2024-08-12,20.71,5.73,38.251001335113486,-190.12,-54.85,DESASTRE
2025-01-06,16.04,2025-03-27,18.69,2.650000000000002,16.521197007481312,-40.87,-8.95,DESASTRE
2024-12-10,14.18,2025-03-04,23.51,9.330000000000002,65.79689703808182,-96.39,-15.375,DESASTRE
2024-07-09,12.51,2024-10-28,19.8,7.290000000000001,58.27338129496403,-120.36,-16.55,DESASTRE
2022-09-15,26.27,2023-02-08,19.63,-6.640000000000001,-25.275980205557673,-324.48,-94.1,DESASTRE
2022-01-18,22.79,2022-04-04,18.57,-4.219999999999999,-18.516893374286962,-28.92,-10.15,DESASTRE
2023-04-05,19.08,2023-06-27,13.74,-5.339999999999998,-27.987421383647792,-38.08,-14.7,DESASTRE
2022-10-20,29.98,2023-04-05,19.08,-10.900000000000002,-36.35757171447632,-729.33,-147.325,DESASTRE
2025-01-15,16.12,2025-04-02,21.51,5.390000000000001,33.436724565756826,-182.5,-18.25,DESASTRE
2023-08-24,17.2,2024-01-16,13.84,-3.3599999999999994,-19.534883720930228,-119.29,-31.85,DESASTRE
2023-01-31,19.4,2023-05-25,19.14,-0.259999999999998,-1.3402061855670002,-50.82,-12.35,DESASTRE
2023-02-15,18.23,2023-06-09,13.83,-4.4,-24.136039495337357,-81.04,-28.0,DESASTRE
2023-02-06,19.43,2023-06-12,15.01,-4.42,-22.74832732887288,-37.24,-11.6,DESASTRE
2023-08-11,14.84,2023-11-09,15.29,0.4499999999999993,3.032345013477084,-120.37,-19.5,DESASTRE
2023-01-24,19.2,2023-05-25,19.14,-0.05999999999999872,-0.31249999999999334,-355.86,-25.8,DESASTRE
2021-11-26,28.62,2022-02-14,28.33,-0.2900000000000027,-1.0132774283717774,-85.22,-28.675,DESASTRE
2024-12-17,15.87,2025-03-18,21.7,5.83,36.73597983616887,-70.35,-14.175,DESASTRE
2023-01-23,19.81,2023-04-06,18.4,-1.4100000000000001,-7.11761736496719,-49.79,-18.1,DESASTRE
2024-10-22,18.2,2025-01-07,17.82,-0.379999999999999,-2.0879120879120827,-20.12,-3.35,DESASTRE
2025-02-18,15.35,2025-07-11,16.4,1.049999999999999,6.840390879478821,-55.15,-16.6,DESASTRE
2023-08-28,15.08,2023-12-12,12.07,-3.01,-19.96021220159151,-67.53,-26.1,DESASTRE
2021-12-14,21.89,2022-03-02,30.74,8.849999999999998,40.42941982640474,-87.48,-25.5,DESASTRE
2020-08-27,24.47,2020-11-12,25.35,0.8800000000000026,3.5962402942378526,-34.73,-8.3,DESASTRE
2024-10-17,19.11,2025-01-03,16.13,-2.9800000000000004,-15.59392987964417,-126.73,-16.475,DESASTRE
2022-12-12,25.0,2023-03-03,18.49,-6.510000000000002,-26.040000000000006,-304.31,-74.1,DESASTRE
2023-07-06,15.44,2023-10-30,19.75,4.3100000000000005,27.91450777202073,-27.31,-1.475,DESASTRE
2024-05-17,11.99,2024-08-06,27.71,15.72,131.1092577147623,-331.08,-24.5,DESASTRE
2022-05-04,25.42,2022-08-03,21.95,-3.4700000000000024,-13.650668764752172,-37.53,-6.85,DESASTRE
2022-05-09,34.75,2022-09-08,23.61,-11.14,-32.05755395683453,-50.41,-15.35,DESASTRE
2023-01-30,19.94,2023-04-26,18.84,-1.1000000000000014,-5.516549648946848,-63.52,-14.8,DESASTRE
2025-02-19,15.27,2025-07-11,16.4,1.129999999999999,7.400130975769477,-71.38,-19.45,DESASTRE
2021-11-30,27.19,2022-03-07,36.45,9.260000000000002,34.056638470025746,-41.91,-12.05,DESASTRE
2023-01-11,21.09,2023-03-31,18.7,-2.3900000000000006,-11.332385016595547,-183.88,-36.225,DESASTRE
2022-09-08,23.61,2022-12-16,22.62,-0.9899999999999984,-4.1931385006353175,-56.9,-18.35,DESASTRE
2022-01-19,23.85,2022-04-14,22.7,-1.1500000000000021,-4.82180293501049,-66.34,-18.375,DESASTRE
2024-10-18,18.03,2025-03-04,23.51,5.48,30.393788130892958,-95.81,-17.15,DESASTRE
2022-09-15,26.27,2022-12-21,20.07,-6.199999999999999,-23.601065854586977,-77.62,-29.225,DESASTRE
2024-04-10,15.8,2024-08-13,18.12,2.3200000000000003,14.683544303797468,-758.97,-59.2,DESASTRE
2025-01-02,17.93,2025-03-26,18.33,0.3999999999999986,2.230897936419401,-37.11,-14.4,DESASTRE
2022-03-10,30.23,2022-06-08,23.96,-6.27,-20.74098577571948,-50.63,-20.225,DESASTRE
2019-11-13,13.0,2020-03-17,75.91,62.91,483.92307692307685,-297.92,-10.725,DESASTRE
2021-12-16,20.57,2022-03-04,31.98,11.41,55.469129800680605,-40.58,-13.35,DESASTRE
2023-02-08,19.63,2023-05-03,18.34,-1.2899999999999991,-6.571574121242992,-224.73,-31.125,DESASTRE
2022-11-01,25.81,2023-03-10,24.8,-1.009999999999998,-3.9132119333591557,-459.26,-120.325,DESASTRE
2023-01-19,20.52,2023-04-17,16.95,-3.5700000000000003,-17.39766081871345,-20.44,-3.7,DESASTRE
2021-11-09,17.78,2022-02-22,28.81,11.029999999999998,62.035995500562414,-31.55,-11.025,DESASTRE
2022-12-28,22.14,2023-06-08,13.65,-8.49,-38.34688346883468,-201.58,-63.6,DESASTRE
2025-01-07,17.82,2025-05-05,23.64,5.82,32.659932659932664,-33.51,-9.6,DESASTRE
2025-01-31,16.43,2025-05-19,18.14,1.7100000000000009,10.407790626902013,-46.95,-10.375,DESASTRE
2022-12-21,20.07,2023-04-24,16.89,-3.1799999999999997,-15.844544095665169,-263.31,-81.625,DESASTRE
2021-11-22,19.17,2022-02-07,22.86,3.6899999999999977,19.248826291079798,-45.69,-14.575,DESASTRE
2023-02-13,20.34,2023-05-12,17.03,-3.3099999999999987,-16.27335299901671,-142.23,-43.95,DESASTRE
2021-11-10,18.73,2022-02-22,28.81,10.079999999999998,53.817405232247715,-34.43,-11.775,DESASTRE
